domain,comparison,stack_index,from_index,to_index,absolute_shift
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2561,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2563,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2566,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2567,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2568,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2570,4,7,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2575,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2576,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2577,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2578,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2579,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2581,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2583,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2584,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2590,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2591,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2592,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2597,4,6,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2598,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2600,4,6,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2601,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2604,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2606,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2607,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2611,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2612,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2613,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2614,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2615,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2616,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2618,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2619,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2621,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2625,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2630,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2631,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2634,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2635,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2636,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2637,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2639,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2641,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2642,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2644,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2645,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2646,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2647,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2648,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2649,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2650,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2652,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2658,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2659,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2662,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2665,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2666,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2673,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2676,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2678,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2680,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2681,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2682,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2684,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2686,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2687,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2689,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2691,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2692,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2697,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2702,4,7,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2704,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2705,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2706,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2709,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2710,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2711,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2713,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2714,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2718,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2719,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2720,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2721,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2722,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2723,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2725,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2730,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2732,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2738,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2740,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2741,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2743,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2745,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2746,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2747,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2748,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2750,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2751,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2752,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2754,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2757,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2758,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2760,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2761,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2762,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2764,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2765,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2766,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2767,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2771,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2772,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2773,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2774,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2776,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2777,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2780,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2781,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2785,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2786,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2787,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2788,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2791,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2794,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2795,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2796,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2799,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2801,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2804,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2805,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2806,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2807,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2808,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2809,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2813,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2815,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2816,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2818,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2823,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2825,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2827,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2828,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2830,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2831,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2832,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2833,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2836,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2838,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2841,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2843,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2844,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2846,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2847,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2850,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2854,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2855,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2860,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2861,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2863,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2864,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2867,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2873,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2874,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2877,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2878,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2880,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2881,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2882,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2885,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2888,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2889,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2890,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2891,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2893,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2894,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2896,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2897,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2899,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2900,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2901,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2902,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2904,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2905,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2906,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2907,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2908,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2909,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2910,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2911,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2914,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2915,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2916,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2919,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2922,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2925,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2927,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2928,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2930,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2931,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2933,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2937,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2940,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2942,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2943,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2944,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2946,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2947,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2948,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2953,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2954,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2956,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2957,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2958,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2959,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2961,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2963,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2964,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2965,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2967,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2970,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2973,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2974,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2976,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2977,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2978,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2979,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2981,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2983,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2984,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2985,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2986,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2987,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2988,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2989,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2990,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2993,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2995,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2997,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,2999,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3000,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3002,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3004,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3007,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3008,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3009,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3010,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3011,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3012,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3013,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3014,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3015,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3017,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3020,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3023,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3024,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3025,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3028,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3029,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3031,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3032,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3034,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3035,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3036,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3039,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3040,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3041,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3042,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3043,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3044,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3046,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3047,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3049,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3050,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3051,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3052,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3053,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3054,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3055,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3056,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3059,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3065,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3066,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3068,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3069,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3071,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3075,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3076,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3077,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3080,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3081,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3082,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3087,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3089,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3090,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3091,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3092,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3093,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3094,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3095,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3096,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3098,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3104,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3105,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3106,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3107,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3108,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3109,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3111,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3112,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3113,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3115,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3116,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3118,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3119,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3120,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3125,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3127,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3128,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3130,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3134,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3135,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3137,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3138,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3139,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3140,5,8,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3151,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3158,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3160,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3161,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3162,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3163,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3164,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3166,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3171,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3174,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3176,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3183,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3186,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3188,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3189,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3190,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3191,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3192,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3193,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3194,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3196,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3198,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3199,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3200,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3201,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,3203,5,7,2
